reconstruction_error,threshold,is_anomaly
0.0005131209807185808,0.003554298248540073,0
0.00104068864115233,0.003554298248540073,0
0.002627281385686613,0.003554298248540073,0
0.0006337065161648971,0.003554298248540073,0
0.001483405569635058,0.003554298248540073,0
0.0014269605466568365,0.003554298248540073,0
0.002925229248765403,0.003554298248540073,0
0.04656208189486141,0.003554298248540073,1
0.0024975852678166114,0.003554298248540073,0
0.0018451285467110195,0.003554298248540073,0
0.047532568681815365,0.003554298248540073,1
0.0020192823433540165,0.003554298248540073,0
0.0030816601412037067,0.003554298248540073,0
0.0017894247467083375,0.003554298248540073,0
0.0008402362159229009,0.003554298248540073,0
0.000912730389048128,0.003554298248540073,0
0.002851381828426669,0.003554298248540073,0
0.0031290461794968786,0.003554298248540073,0
0.0017656738730461856,0.003554298248540073,0
0.001224907800440292,0.003554298248540073,0
0.04687213218726978,0.003554298248540073,1
0.0010747622472544968,0.003554298248540073,0
0.002327779389871548,0.003554298248540073,0
0.0009164890363909061,0.003554298248540073,0
0.0009136115102781193,0.003554298248540073,0
0.0011114094889838183,0.003554298248540073,0
0.002787733214965027,0.003554298248540073,0
0.00034741531882787107,0.003554298248540073,0
0.0014131755369035763,0.003554298248540073,0
0.0468314124385546,0.003554298248540073,1
0.04757108350127404,0.003554298248540073,1
0.003062478217834928,0.003554298248540073,0
0.003614503460183367,0.003554298248540073,1
0.0020407621037880977,0.003554298248540073,0
0.0023930695266708886,0.003554298248540073,0
0.0025597683253014694,0.003554298248540073,0
0.001809173961203691,0.003554298248540073,0
0.0018750381345095117,0.003554298248540073,0
0.0019490613884016496,0.003554298248540073,0
0.0022540940597106473,0.003554298248540073,0
0.0462481708317625,0.003554298248540073,1
0.0013756322300614626,0.003554298248540073,0
0.0026780012303176375,0.003554298248540073,0
0.04590072260314824,0.003554298248540073,1
0.001426988987995903,0.003554298248540073,0
0.0022871317796176725,0.003554298248540073,0
0.0008865195504040603,0.003554298248540073,0
0.04853874412099803,0.003554298248540073,1
0.0026163528255165806,0.003554298248540073,0
0.0013669592671232038,0.003554298248540073,0
0.001620870564985511,0.003554298248540073,0
0.003726242277313348,0.003554298248540073,1
0.0006362364540686633,0.003554298248540073,0
0.0017522878326140065,0.003554298248540073,0
0.0014659943386482375,0.003554298248540073,0
0.0011147720570630038,0.003554298248540073,0
0.0016267189176864755,0.003554298248540073,0
0.046337163598534924,0.003554298248540073,1
0.0020433017971603473,0.003554298248540073,0
0.0007457803834893057,0.003554298248540073,0
0.0007743651526610092,0.003554298248540073,0
0.001572343532018357,0.003554298248540073,0
0.0020960166075163563,0.003554298248540073,0
0.0014999096240767861,0.003554298248540073,0
0.0028663809857152893,0.003554298248540073,0
0.0008524951325424632,0.003554298248540073,0
